,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
169,170.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.12708520549675,1.12708520549675
170,171.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.26919329333601,1.26919329333601
171,172.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.45335869490383,1.45335869490383
172,173.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.67379510043378,1.67379510043378
173,174.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.92568671923654,1.92568671923654
174,175.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2.20295909019981,2.20295909019981
175,176.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2.49763988900197,2.49763988900197
176,177.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2.80010539698154,2.80010539698154
177,178.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,3.09995472562768,3.09995472562768
178,179.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,3.3872177638918,3.3872177638918
179,180.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,3.65353155799372,3.65353155799372
180,181.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,3.89295949159617,3.89295949159617
181,182.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.10228619596107,4.10228619596107
182,183.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.28081618448256,4.28081618448256
183,184.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.42984160562854,4.42984160562854
184,185.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.55198316486344,4.55198316486344
185,186.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.65056813311515,4.65056813311515
186,187.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.7291372807541,4.7291372807541
187,188.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.79110721980701,4.79110721980701
188,189.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.83957305184191,4.83957305184191
189,190.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.87721822179266,4.87721822179266
190,191.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.90629641892543,4.90629641892543
191,192.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.92865615923852,4.92865615923852
192,193.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.94578675771679,4.94578675771679
193,194.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.95887182079485,4.95887182079485
194,195.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,196.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,197.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,198.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,199.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,200.0,16135.0,0.0,0.0,0.0,0.0,83714.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
