,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
169,170.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,5.41622653088197,3.82985050842913
170,171.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,4.39605849271825,3.10848277069379
171,172.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.53481801740493,2.49949379036742
172,173.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.96219072447034,2.09458514844087
173,174.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.58542396397303,1.82817081716753
174,175.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,1.0,0.0,20.0,0.0,2.33106071768806,1.64830884083481
175,176.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.07719930348023,1.07719930348023
176,177.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.05179602927605,1.05179602927605
177,178.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.13543532047253,1.13543532047253
178,179.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.27720074496219,1.27720074496219
179,180.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.46129470850099,1.46129470850099
180,181.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.68174595594971,1.68174595594971
181,182.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.93363122785122,1.93363122785122
182,183.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.21080309703906,2.21080309703906
183,184.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.50524262610001,2.50524262610001
184,185.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.80730676549563,2.80730676549563
185,186.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.10660315035261,3.10660315035261
186,187.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.39319411756793,3.39319411756793
187,188.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.65876432049986,3.65876432049986
188,189.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.89742884687323,3.89742884687323
189,190.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,4.1060182764316,4.1060182764316
190,191.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,4.28387116511459,4.28387116511459
191,192.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,4.43229991766132,4.43229991766132
192,193.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,4.55393310954275,4.55393310954275
193,194.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,4.65209659233446,4.65209659233446
194,195.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,196.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,197.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,198.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,199.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,200.0,16187.0,0.0,0.0,0.0,0.0,83648.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
