,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
172,173.0,63796.0,272.0,144.0,636.0,9.0,35070.0,12.0,61.0,0.0,88.0,90.0,31.316725978647685,0.0,1.02295896161635,0.0443926377303025
173,174.0,63688.0,276.0,150.0,629.0,7.0,35175.0,14.0,61.0,0.0,61.0,99.0,28.11059907834101,1.9230769230769231,0.962458775707134,0.0430855720969002
174,175.0,63587.0,266.0,147.0,619.0,7.0,35299.0,12.0,63.0,2.0,63.0,88.0,29.30232558139535,0.0,0.9762633523658,0.0434001997493743
175,176.0,63503.0,252.0,141.0,620.0,6.0,35404.0,11.0,63.0,0.0,78.0,78.0,28.99628252788104,0.0,0.999432556970375,0.0439975650297951
176,177.0,63415.0,246.0,140.0,612.0,7.0,35509.0,8.0,63.0,0.0,84.0,79.0,39.06976744186046,0.0,0.950114366648118,0.0429656568449846
177,178.0,63347.0,236.0,123.0,609.0,7.0,35607.0,8.0,63.0,0.0,72.0,63.0,31.16883116883117,0.0,0.900314788735418,0.0418864347653271
178,179.0,63272.0,223.0,115.0,612.0,7.0,35699.0,9.0,63.0,0.0,84.0,67.0,34.5679012345679,1.4492753623188406,0.899924485618002,0.0420507096610961
179,180.0,63196.0,209.0,116.0,604.0,6.0,35797.0,9.0,63.0,0.0,56.0,70.0,24.034334763948497,0.0,0.858458293281999,0.0413504809743359
180,181.0,63122.0,208.0,114.0,576.0,8.0,35902.0,7.0,63.0,0.0,68.0,64.0,28.57142857142857,0.0,0.868971382274804,0.0419543336821674
181,182.0,63055.0,205.0,102.0,580.0,7.0,35981.0,7.0,63.0,0.0,73.0,64.0,26.937269372693727,0.0,0.887112346614068,0.0428301876938535
182,183.0,62972.0,199.0,109.0,559.0,7.0,36084.0,7.0,63.0,0.0,51.0,70.0,25.12315270935961,0.0,0.873897050754728,0.0429496968804242
183,184.0,62925.0,194.0,88.0,548.0,5.0,36167.0,10.0,63.0,0.0,57.0,43.0,26.88679245283019,0.0,0.90855855995004,0.0442279386957616
184,185.0,62858.0,188.0,98.0,523.0,6.0,36254.0,8.0,65.0,2.0,68.0,62.0,33.00970873786408,0.0,0.913104542633004,0.044768633469576
185,186.0,62773.0,193.0,114.0,517.0,8.0,36322.0,8.0,65.0,0.0,57.0,78.0,36.30573248407643,0.0,0.876925619061663,0.0442350459591642
186,187.0,62704.0,195.0,119.0,520.0,7.0,36381.0,9.0,65.0,0.0,54.0,63.0,25.471698113207548,0.0,0.893766407876966,0.0450273011331263
187,188.0,62631.0,186.0,104.0,530.0,8.0,36468.0,8.0,65.0,0.0,68.0,65.0,27.091633466135452,0.0,0.896653306875265,0.0455206748295089
188,189.0,62580.0,180.0,91.0,519.0,8.0,36551.0,6.0,65.0,0.0,58.0,47.0,31.693989071038253,0.0,0.861058393377067,0.0450082432281451
189,190.0,62521.0,180.0,84.0,503.0,6.0,36635.0,6.0,65.0,0.0,59.0,52.0,28.921568627450984,0.0,0.838954658865489,0.044844012807321
190,191.0,62450.0,184.0,86.0,498.0,4.0,36706.0,7.0,65.0,0.0,51.0,67.0,22.07792207792208,0.0,0.848184697680443,0.0455986918411914
191,192.0,62396.0,181.0,85.0,480.0,5.0,36781.0,7.0,65.0,0.0,45.0,45.0,27.439024390243905,0.0,0.854582078067958,0.0463462203597252
192,193.0,62339.0,180.0,85.0,467.0,4.0,36851.0,9.0,65.0,0.0,58.0,51.0,25.217391304347824,0.0,0.894225976517238,0.0480045656173463
193,194.0,62285.0,176.0,88.0,448.0,5.0,36925.0,8.0,65.0,0.0,48.0,47.0,29.09090909090909,0.0,0.915131814322364,0.0491268497927741
194,195.0,62222.0,171.0,100.0,435.0,5.0,36994.0,8.0,65.0,0.0,46.0,57.0,27.2189349112426,0.0,0.924458211929528,0.0498434463515265
195,196.0,62165.0,166.0,100.0,429.0,5.0,37062.0,8.0,65.0,0.0,42.0,52.0,22.82608695652174,0.0,0.949865872632683,0.050918155423207
196,197.0,62104.0,172.0,98.0,414.0,4.0,37134.0,9.0,65.0,0.0,55.0,55.0,29.100529100529094,2.5,0.934529412163145,0.0508316988122183
197,198.0,62043.0,166.0,85.0,425.0,6.0,37201.0,9.0,65.0,0.0,45.0,53.0,23.56020942408377,0.0,0.930550947749646,0.0509938778153608
198,199.0,61985.0,167.0,74.0,426.0,5.0,37269.0,9.0,65.0,0.0,52.0,49.0,40.625,0.0,0.909884386672055,0.0507058744654824
199,200.0,61934.0,165.0,63.0,421.0,6.0,37339.0,7.0,65.0,0.0,58.0,43.0,31.18279569892473,0.0,0.895360964674101,0.0506087939251938
200,201.0,61889.0,163.0,65.0,409.0,7.0,37396.0,6.0,65.0,0.0,45.0,39.0,30.82191780821918,0.0,0.847585925146528,0.0496012145132216
201,202.0,61837.0,168.0,65.0,400.0,5.0,37454.0,6.0,65.0,0.0,50.0,45.0,28.735632183908045,0.0,0.848328427861921,0.0500752437850758
202,203.0,61781.0,171.0,69.0,389.0,6.0,37515.0,4.0,65.0,0.0,32.0,49.0,19.047619047619047,0.0,0.816527763474394,0.049692297209352
203,204.0,61731.0,156.0,78.0,383.0,5.0,37579.0,3.0,65.0,0.0,50.0,45.0,29.069767441860467,0.0,0.853167276301659,0.0514479225254923
204,205.0,61674.0,150.0,78.0,384.0,4.0,37641.0,4.0,65.0,0.0,34.0,52.0,24.113475177304963,0.0,0.873856637684335,0.0527916101228331
205,206.0,61618.0,142.0,83.0,362.0,4.0,37722.0,4.0,65.0,0.0,43.0,50.0,31.15942028985507,3.571428571428571,0.957980195615845,0.0559658006003073
206,207.0,61569.0,143.0,71.0,370.0,5.0,37773.0,3.0,66.0,1.0,37.0,44.0,26.24113475177305,0.0,0.970134341350096,0.0568702822601859
207,208.0,61514.0,145.0,72.0,355.0,5.0,37840.0,3.0,66.0,0.0,40.0,48.0,30.07518796992481,0.0,1.0011325047635,0.0580915999100956
208,209.0,61458.0,143.0,84.0,339.0,5.0,37902.0,3.0,66.0,0.0,33.0,51.0,23.7410071942446,0.0,1.01430878422558,0.0586589915542175
209,210.0,61398.0,146.0,79.0,350.0,4.0,37953.0,4.0,66.0,0.0,37.0,55.0,26.42857142857143,0.0,1.04363399882422,0.0595633384034584
210,211.0,61347.0,143.0,67.0,361.0,5.0,38007.0,3.0,67.0,1.0,49.0,39.0,33.56164383561644,2.631578947368421,1.11694431178476,0.0615791332544212
211,212.0,61287.0,155.0,70.0,356.0,5.0,38057.0,2.0,68.0,1.0,53.0,53.0,35.810810810810814,0.0,1.09890449660683,0.0608626909970884
212,213.0,61217.0,164.0,78.0,356.0,6.0,38109.0,2.0,68.0,0.0,41.0,59.0,25.153374233128837,0.0,1.02098702887293,0.058270807557835
213,214.0,61154.0,153.0,92.0,344.0,3.0,38183.0,3.0,68.0,0.0,43.0,57.0,32.33082706766917,0.0,1.01591573066175,0.0577934266820802
214,215.0,61095.0,146.0,97.0,328.0,3.0,38260.0,3.0,68.0,0.0,42.0,52.0,22.58064516129032,0.0,1.00070273262534,0.0572063675978295
215,216.0,61027.0,165.0,89.0,343.0,2.0,38304.0,2.0,68.0,0.0,41.0,57.0,30.59701492537313,0.0,1.00779688499301,0.0573315616890124
216,217.0,60969.0,157.0,88.0,352.0,2.0,38362.0,2.0,68.0,0.0,59.0,50.0,31.382978723404253,0.0,0.990445024766193,0.0568059180537957
217,218.0,60909.0,164.0,93.0,338.0,2.0,38424.0,2.0,68.0,0.0,46.0,54.0,27.710843373493976,0.0,0.889094185333716,0.0538104280099704
218,219.0,60867.0,147.0,78.0,346.0,6.0,38487.0,1.0,68.0,0.0,34.0,36.0,25.563909774436087,0.0,0.857259777284829,0.0529616859117983
219,220.0,60819.0,142.0,75.0,335.0,6.0,38555.0,0.0,68.0,0.0,43.0,44.0,24.15730337078652,0.0,0.866704491309363,0.0536476612044206
220,221.0,60773.0,143.0,62.0,331.0,4.0,38618.0,1.0,68.0,0.0,40.0,41.0,22.727272727272727,0.0,0.847035206086864,0.0535712101916922
221,222.0,60725.0,144.0,61.0,332.0,4.0,38666.0,0.0,68.0,0.0,45.0,40.0,30.612244897959183,0.0,0.851983752824674,0.0543205000709324
222,223.0,60673.0,136.0,70.0,328.0,5.0,38720.0,0.0,68.0,0.0,36.0,47.0,27.480916030534356,0.0,0.808848562311135,0.053567304637332
223,224.0,60626.0,137.0,67.0,331.0,4.0,38767.0,0.0,68.0,0.0,28.0,43.0,17.391304347826086,0.0,0.826534709588296,0.0548590354600265
224,225.0,60602.0,131.0,58.0,316.0,4.0,38821.0,0.0,68.0,0.0,35.0,20.0,23.64864864864865,0.0,0.877450070181384,0.0573607055135672
225,226.0,60559.0,129.0,53.0,312.0,5.0,38874.0,0.0,68.0,0.0,33.0,39.0,27.500000000000004,0.0,0.909568760348275,0.0592078831859599
226,227.0,60506.0,137.0,59.0,314.0,5.0,38910.0,1.0,68.0,0.0,32.0,49.0,29.906542056074763,0.0,0.917837886717847,0.0601295592007521
227,228.0,60458.0,133.0,61.0,307.0,5.0,38967.0,1.0,68.0,0.0,36.0,43.0,28.346456692913385,0.0,0.949946885574614,0.0617056810811743
228,229.0,60429.0,115.0,59.0,297.0,4.0,39026.0,2.0,68.0,0.0,27.0,27.0,22.131147540983605,0.0,0.971604780957851,0.062847888704087
229,230.0,60385.0,121.0,59.0,293.0,4.0,39069.0,1.0,68.0,0.0,35.0,35.0,25.547445255474454,0.0,1.00590204727918,0.0642647244692128
230,231.0,60351.0,117.0,54.0,293.0,4.0,39111.0,2.0,68.0,0.0,35.0,32.0,27.55905511811024,0.0,0.986858722737552,0.0638345841733335
231,232.0,60311.0,117.0,60.0,291.0,3.0,39148.0,2.0,68.0,0.0,37.0,36.0,28.68217054263566,0.0,1.01414178343614,0.0647911419024596
232,233.0,60278.0,110.0,55.0,299.0,3.0,39185.0,2.0,68.0,0.0,30.0,29.0,25.0,0.0,1.02013651696359,0.0650415287361531
233,234.0,60238.0,105.0,56.0,292.0,5.0,39234.0,2.0,68.0,0.0,36.0,36.0,34.95145631067961,0.0,1.03606037057546,0.065526211289131
234,235.0,60192.0,106.0,64.0,292.0,4.0,39272.0,2.0,68.0,0.0,38.0,42.0,28.57142857142857,0.0,1.0252642351094,0.0651043440338235
235,236.0,60135.0,114.0,70.0,299.0,5.0,39308.0,1.0,68.0,0.0,33.0,51.0,30.275229357798167,0.0,0.980201132675255,0.0635370024030149
236,237.0,60086.0,115.0,69.0,300.0,5.0,39356.0,1.0,68.0,0.0,29.0,45.0,23.015873015873016,0.0,0.966011030243791,0.0630156113907303
237,238.0,60034.0,119.0,65.0,302.0,6.0,39405.0,1.0,68.0,0.0,41.0,45.0,30.37037037037037,0.0,1.02186260011185,0.0648883399954751
238,239.0,59980.0,130.0,69.0,293.0,6.0,39453.0,1.0,68.0,0.0,38.0,51.0,29.00763358778626,0.0,0.991584638710109,0.0640065132013225
239,240.0,59935.0,123.0,75.0,289.0,6.0,39502.0,2.0,68.0,0.0,34.0,41.0,30.08849557522124,0.0,1.01211980636272,0.0646619625257419
240,241.0,59885.0,117.0,82.0,284.0,6.0,39556.0,2.0,68.0,0.0,34.0,41.0,22.36842105263158,0.0,0.975444951290339,0.063496057965116
241,242.0,59836.0,117.0,76.0,288.0,8.0,39605.0,2.0,68.0,0.0,28.0,45.0,18.543046357615893,0.0,1.01732056491589,0.0648619901910811
242,243.0,59791.0,120.0,65.0,292.0,8.0,39654.0,2.0,68.0,0.0,30.0,37.0,29.7029702970297,0.0,1.07288875816755,0.0666660636607891
243,244.0,59739.0,126.0,74.0,289.0,7.0,39693.0,4.0,68.0,0.0,42.0,49.0,33.07086614173229,0.0,1.04911132672435,0.0658270992189388
244,245.0,59699.0,127.0,53.0,304.0,7.0,39737.0,5.0,68.0,0.0,33.0,35.0,34.02061855670103,0.0,1.04543862920283,0.0654679064445571
245,246.0,59658.0,132.0,51.0,302.0,6.0,39777.0,6.0,68.0,0.0,43.0,33.0,33.85826771653544,0.0,1.07888966853544,0.0662756654983923
246,247.0,59619.0,132.0,53.0,305.0,6.0,39812.0,5.0,68.0,0.0,25.0,35.0,20.32520325203252,0.0,1.06242921986687,0.065512192207703
247,248.0,59573.0,129.0,58.0,296.0,6.0,39864.0,6.0,68.0,0.0,44.0,43.0,37.60683760683761,0.0,1.13596318653168,0.067407013707962
248,249.0,59512.0,135.0,76.0,290.0,5.0,39909.0,5.0,68.0,0.0,41.0,52.0,27.33333333333333,0.0,1.07901403817766,0.0653049004041268
249,250.0,59467.0,131.0,73.0,291.0,5.0,39960.0,5.0,68.0,0.0,25.0,39.0,26.041666666666668,0.0,1.04271882650952,0.0636941898272632
250,251.0,59425.0,129.0,64.0,300.0,4.0,40005.0,5.0,68.0,0.0,43.0,35.0,29.655172413793103,0.0,1.0614217790929,0.0638900831799566
251,252.0,59377.0,122.0,63.0,306.0,3.0,40054.0,7.0,68.0,0.0,43.0,45.0,31.61764705882353,0.0,1.01040832855797,0.0620688902241514
252,253.0,59327.0,121.0,67.0,313.0,4.0,40095.0,5.0,68.0,0.0,41.0,46.0,37.96296296296296,4.3478260869565215,0.950100485728504,0.0599698108972336
253,254.0,59291.0,121.0,61.0,309.0,4.0,40141.0,5.0,68.0,0.0,46.0,32.0,29.11392405063291,0.0,0.937700068689769,0.059544013905844
254,255.0,59226.0,125.0,80.0,306.0,4.0,40186.0,5.0,68.0,0.0,33.0,54.0,25.0,0.0,0.866892431354385,0.0574113537711835
255,256.0,59184.0,117.0,68.0,315.0,4.0,40240.0,4.0,68.0,0.0,36.0,33.0,26.86567164179105,2.7027027027027026,0.891954621706358,0.0585596898245026
256,257.0,59140.0,111.0,75.0,308.0,4.0,40290.0,4.0,68.0,0.0,33.0,42.0,23.404255319148938,0.0,0.880129480899636,0.0586752987266424
257,258.0,59111.0,110.0,60.0,313.0,4.0,40330.0,4.0,68.0,0.0,32.0,25.0,24.24242424242424,0.0,0.908050391004956,0.0601371062365815
258,259.0,59078.0,106.0,55.0,311.0,5.0,40374.0,3.0,68.0,0.0,29.0,29.0,27.884615384615387,0.0,0.904469827558728,0.0605677795088881
259,260.0,59046.0,103.0,54.0,313.0,4.0,40409.0,2.0,69.0,1.0,38.0,30.0,31.666666666666664,0.0,0.915366759088005,0.0614353943103552
260,261.0,59018.0,98.0,51.0,306.0,3.0,40452.0,3.0,69.0,0.0,26.0,25.0,28.57142857142857,0.0,0.896468276577234,0.0612813097892251
261,262.0,58984.0,99.0,52.0,301.0,4.0,40488.0,3.0,69.0,0.0,37.0,28.0,35.57692307692308,0.0,0.953044551284464,0.0636779675935388
262,263.0,58954.0,95.0,47.0,293.0,4.0,40535.0,3.0,69.0,0.0,29.0,26.0,21.014492753623188,0.0,0.971582083366273,0.0647721388910849
263,264.0,58909.0,99.0,64.0,277.0,3.0,40576.0,3.0,69.0,0.0,36.0,40.0,31.858407079646017,0.0,0.968013326881854,0.0649688005864629
264,265.0,58854.0,105.0,73.0,276.0,3.0,40617.0,3.0,69.0,0.0,27.0,48.0,28.125,0.0,0.965945154911648,0.0651240090588468
265,266.0,58810.0,108.0,75.0,272.0,3.0,40660.0,3.0,69.0,0.0,28.0,38.0,23.93162393162393,0.0,0.989756895708115,0.0661309142845842
266,267.0,58771.0,107.0,69.0,276.0,3.0,40701.0,3.0,70.0,1.0,30.0,35.0,25.42372881355932,0.0,1.03065145121123,0.0676655827901218
267,268.0,58742.0,94.0,67.0,261.0,3.0,40760.0,3.0,70.0,0.0,36.0,25.0,33.64485981308411,0.0,1.01034348960836,0.0670588526776335
268,269.0,58700.0,97.0,63.0,260.0,4.0,40803.0,3.0,70.0,0.0,38.0,38.0,41.75824175824176,0.0,0.964433919133315,0.0654700404404624
269,270.0,58667.0,92.0,58.0,259.0,4.0,40847.0,3.0,70.0,0.0,26.0,30.0,34.66666666666667,0.0,0.942746533442686,0.0647480977471795
270,271.0,58630.0,94.0,55.0,263.0,3.0,40881.0,4.0,70.0,0.0,34.0,30.0,27.64227642276423,0.0,0.965539189730506,0.0656966205972238
271,272.0,58593.0,92.0,49.0,268.0,3.0,40921.0,4.0,70.0,0.0,31.0,35.0,26.72413793103448,0.0,0.950158035238825,0.0654115767225596
272,273.0,58563.0,88.0,57.0,242.0,3.0,40972.0,5.0,70.0,0.0,36.0,26.0,33.64485981308411,5.555555555555555,0.9477095241429,0.0655544385393279
273,274.0,58532.0,82.0,57.0,241.0,4.0,41009.0,5.0,70.0,0.0,25.0,28.0,23.36448598130841,0.0,0.886827124675215,0.063670476944408
274,275.0,58495.0,78.0,47.0,253.0,3.0,41050.0,4.0,70.0,0.0,26.0,32.0,24.52830188679245,0.0,0.873361617305799,0.0635277098471885
275,276.0,58461.0,83.0,48.0,247.0,4.0,41084.0,2.0,71.0,1.0,33.0,33.0,28.448275862068968,0.0,0.850440108275943,0.0632127154215315
276,277.0,58435.0,83.0,42.0,247.0,4.0,41117.0,1.0,71.0,0.0,30.0,24.0,41.0958904109589,0.0,0.820016169603267,0.0627082037784202
277,278.0,58413.0,81.0,41.0,243.0,4.0,41146.0,1.0,71.0,0.0,29.0,18.0,32.58426966292135,0.0,0.815791934389897,0.0633177338743705
278,279.0,58384.0,79.0,39.0,234.0,3.0,41189.0,1.0,71.0,0.0,29.0,24.0,24.786324786324787,0.0,0.783703973082081,0.0629486179317211
279,280.0,58361.0,79.0,33.0,224.0,3.0,41228.0,1.0,71.0,0.0,21.0,21.0,21.428571428571427,0.0,0.740833325837954,0.0621693516648148
280,281.0,58335.0,81.0,34.0,212.0,4.0,41262.0,1.0,71.0,0.0,20.0,24.0,22.47191011235955,0.0,0.789983951701521,0.0653795370329547
281,282.0,58313.0,79.0,32.0,200.0,4.0,41300.0,1.0,71.0,0.0,18.0,20.0,20.454545454545457,0.0,0.793954816551794,0.0668630573999109
282,283.0,58286.0,79.0,28.0,192.0,3.0,41340.0,1.0,71.0,0.0,23.0,24.0,31.944444444444443,0.0,0.841580610640389,0.0701317175533658
283,284.0,58263.0,77.0,30.0,174.0,3.0,41382.0,0.0,71.0,0.0,25.0,18.0,25.773195876288657,0.0,0.883107104928424,0.0730864640305353
284,285.0,58243.0,73.0,28.0,173.0,3.0,41408.0,1.0,71.0,0.0,18.0,17.0,27.692307692307693,0.0,0.871148891519283,0.0736255192169553
285,286.0,58218.0,68.0,38.0,172.0,0.0,41429.0,4.0,71.0,0.0,16.0,24.0,29.09090909090909,0.0,0.853712399386475,0.0737495186357279
286,287.0,58200.0,68.0,31.0,176.0,0.0,41450.0,4.0,71.0,0.0,25.0,17.0,29.411764705882355,0.0,0.867490302218949,0.0752209489519542
287,288.0,58182.0,67.0,27.0,171.0,0.0,41479.0,3.0,71.0,0.0,15.0,16.0,22.727272727272727,0.0,0.855330677291354,0.0756012652586999
288,289.0,58167.0,69.0,21.0,167.0,0.0,41502.0,3.0,71.0,0.0,21.0,11.0,26.58227848101265,0.0,0.841684067596963,0.0758920965735552
289,290.0,58143.0,70.0,22.0,165.0,1.0,41526.0,2.0,71.0,0.0,25.0,20.0,33.33333333333333,0.0,0.855980958450431,0.0774968746714998
290,291.0,58125.0,72.0,19.0,161.0,0.0,41549.0,3.0,71.0,0.0,19.0,15.0,28.78787878787879,0.0,0.784868849850334,0.0751768014837943
291,292.0,58104.0,67.0,27.0,143.0,0.0,41585.0,3.0,71.0,0.0,12.0,19.0,16.216216216216218,0.0,0.769933635636202,0.0754982044669314
292,293.0,58090.0,66.0,26.0,137.0,0.0,41607.0,3.0,71.0,0.0,15.0,14.0,23.4375,0.0,0.76618306824717,0.076618306824717
293,294.0,58070.0,63.0,28.0,133.0,0.0,41632.0,3.0,71.0,0.0,20.0,18.0,25.64102564102564,0.0,0.811722855307321,0.0803725390760554
294,295.0,58049.0,69.0,23.0,138.0,1.0,41646.0,3.0,71.0,0.0,10.0,20.0,23.809523809523807,0.0,0.818278326493098,0.0822400661532587
295,296.0,58028.0,70.0,21.0,129.0,1.0,41676.0,4.0,71.0,0.0,20.0,18.0,28.57142857142857,0.0,0.923778629442316,0.0888906400633574
296,297.0,58009.0,61.0,29.0,122.0,1.0,41703.0,4.0,71.0,0.0,12.0,16.0,17.391304347826086,0.0,0.915551496770792,0.0897772105333337
297,298.0,57985.0,55.0,37.0,122.0,1.0,41726.0,3.0,71.0,0.0,14.0,22.0,29.78723404255319,0.0,0.915439228778052,0.090641990311905
298,299.0,57971.0,55.0,34.0,118.0,2.0,41747.0,2.0,71.0,0.0,8.0,14.0,11.594202898550725,0.0,0.949190938934227,0.0930758292259824
299,300.0,57950.0,48.0,35.0,118.0,2.0,41774.0,2.0,71.0,0.0,17.0,21.0,25.37313432835821,9.090909090909092,1.07437539823839,0.0997532514524908
300,301.0,57940.0,42.0,27.0,123.0,2.0,41793.0,2.0,71.0,0.0,17.0,9.0,29.310344827586203,0.0,1.06321525701865,0.0995792324380853
301,302.0,57923.0,39.0,30.0,118.0,3.0,41815.0,1.0,71.0,0.0,19.0,15.0,41.30434782608695,0.0,1.04015657211407,0.0982855576565445
302,303.0,57902.0,42.0,34.0,121.0,3.0,41826.0,1.0,71.0,0.0,16.0,21.0,29.09090909090909,0.0,0.932330313636752,0.0927703335628711
303,304.0,57892.0,40.0,33.0,113.0,3.0,41847.0,1.0,71.0,0.0,10.0,8.0,20.0,0.0,0.931070939024459,0.0926450211053074
304,305.0,57883.0,37.0,26.0,115.0,3.0,41864.0,1.0,71.0,0.0,16.0,6.0,15.84158415841584,0.0,0.975433478786795,0.0951925603104474
305,306.0,57868.0,34.0,22.0,120.0,2.0,41881.0,1.0,72.0,1.0,20.0,14.0,33.89830508474576,0.0,0.890526180338374,0.0913660582992251
306,307.0,57855.0,34.0,19.0,117.0,2.0,41900.0,1.0,72.0,0.0,15.0,11.0,23.809523809523807,0.0,0.785261948561471,0.0861936966819122
307,308.0,57836.0,39.0,26.0,109.0,2.0,41915.0,1.0,72.0,0.0,15.0,17.0,28.30188679245283,0.0,0.713837694633936,0.0829819464475266
308,309.0,57826.0,38.0,21.0,103.0,2.0,41937.0,1.0,72.0,0.0,8.0,9.0,12.307692307692308,0.0,0.648240822743352,0.0804043783988618
309,310.0,57815.0,42.0,20.0,98.0,2.0,41950.0,1.0,72.0,0.0,16.0,11.0,21.052631578947366,0.0,0.62657115498584,0.0808899882824701
310,311.0,57801.0,36.0,21.0,102.0,2.0,41965.0,1.0,72.0,0.0,14.0,11.0,28.57142857142857,0.0,0.652156530776959,0.0849035485308844
311,312.0,57790.0,37.0,17.0,106.0,2.0,41975.0,1.0,72.0,0.0,6.0,10.0,13.953488372093023,0.0,0.717357594807346,0.0918482282352992
312,313.0,57777.0,42.0,13.0,108.0,1.0,41986.0,1.0,72.0,0.0,8.0,11.0,13.114754098360656,0.0,0.848906714765072,0.102945060331543
313,314.0,57769.0,38.0,12.0,103.0,1.0,42004.0,1.0,72.0,0.0,6.0,7.0,12.0,0.0,0.917887257073607,0.109708510979785
314,315.0,57759.0,36.0,13.0,100.0,1.0,42018.0,1.0,72.0,0.0,6.0,9.0,17.647058823529413,0.0,1.01612547449269,0.117332063245758
315,316.0,57744.0,39.0,15.0,98.0,2.0,42029.0,1.0,72.0,0.0,3.0,12.0,8.333333333333332,0.0,1.15913472653095,0.126471967261429
316,317.0,57724.0,44.0,15.0,95.0,4.0,42045.0,1.0,72.0,0.0,15.0,18.0,34.88372093023256,0.0,1.28489918837583,0.133237839094406
317,318.0,57704.0,46.0,20.0,95.0,4.0,42058.0,1.0,72.0,0.0,16.0,18.0,42.10526315789473,0.0,1.23377835413618,0.129335114051669
318,319.0,57687.0,45.0,20.0,97.0,2.0,42075.0,2.0,72.0,0.0,13.0,15.0,37.142857142857146,0.0,1.18203701666009,0.12459764170921
319,320.0,57663.0,50.0,29.0,88.0,2.0,42093.0,3.0,72.0,0.0,10.0,20.0,13.88888888888889,7.6923076923076925,1.1720772957887,0.12219750528049
320,321.0,57651.0,45.0,26.0,93.0,2.0,42108.0,3.0,72.0,0.0,11.0,11.0,16.176470588235293,0.0,1.1909325734275,0.121549046789877
321,322.0,57632.0,46.0,29.0,92.0,2.0,42125.0,2.0,72.0,0.0,15.0,16.0,20.833333333333336,0.0,1.12436963395744,0.11659169974356
322,323.0,57615.0,43.0,32.0,94.0,2.0,42140.0,2.0,72.0,0.0,12.0,14.0,28.57142857142857,0.0,1.08520842109462,0.113140799027174
323,324.0,57595.0,39.0,34.0,98.0,2.0,42158.0,2.0,72.0,0.0,13.0,18.0,22.807017543859647,0.0,1.12327580921875,0.114051378527762
324,325.0,57584.0,43.0,25.0,96.0,1.0,42176.0,3.0,72.0,0.0,15.0,10.0,25.86206896551724,0.0,1.14043675702068,0.114043675702068
325,326.0,57568.0,42.0,28.0,97.0,1.0,42189.0,3.0,72.0,0.0,15.0,13.0,27.77777777777778,0.0,1.12051873063989,0.112051873063989
326,327.0,57550.0,43.0,31.0,98.0,2.0,42201.0,3.0,72.0,0.0,14.0,18.0,21.53846153846154,0.0,1.05573423628451,0.107750424286831
327,328.0,57533.0,43.0,28.0,99.0,2.0,42220.0,3.0,72.0,0.0,8.0,17.0,17.77777777777778,0.0,1.05041981205387,0.106653972794927
328,329.0,57513.0,45.0,29.0,98.0,3.0,42237.0,3.0,72.0,0.0,14.0,18.0,20.588235294117645,0.0,1.16889662247754,0.111959990971521
329,330.0,57489.0,41.0,30.0,107.0,3.0,42255.0,3.0,72.0,0.0,17.0,22.0,26.15384615384616,0.0,1.14452386987806,0.110131860728008
330,331.0,57468.0,40.0,29.0,113.0,3.0,42272.0,3.0,72.0,0.0,16.0,17.0,27.58620689655172,0.0,1.04928798550587,0.104408056881886
331,332.0,57451.0,44.0,26.0,115.0,2.0,42288.0,2.0,72.0,0.0,15.0,17.0,27.77777777777778,0.0,1.06210813644863,0.104148271409562
332,333.0,57431.0,42.0,32.0,115.0,2.0,42304.0,2.0,72.0,0.0,11.0,18.0,17.46031746031746,0.0,1.04122863450062,0.102595305883649
333,334.0,57415.0,47.0,28.0,111.0,4.0,42321.0,2.0,72.0,0.0,15.0,14.0,28.846153846153843,0.0,1.07261283795104,0.10369339690661
334,335.0,57397.0,44.0,33.0,106.0,4.0,42342.0,2.0,72.0,0.0,20.0,15.0,27.027027027027028,0.0,1.02482572014172,0.100979078707144
335,336.0,57370.0,52.0,39.0,102.0,4.0,42359.0,2.0,72.0,0.0,13.0,21.0,25.49019607843137,0.0,1.00710423965254,0.0997181788413356
336,337.0,57349.0,54.0,30.0,112.0,5.0,42376.0,2.0,72.0,0.0,10.0,18.0,18.181818181818183,8.333333333333332,1.01321260701156,0.0998348046693663
337,338.0,57334.0,56.0,28.0,118.0,5.0,42385.0,2.0,72.0,0.0,19.0,12.0,22.61904761904762,5.555555555555555,1.0510472444218,0.101608572289345
338,339.0,57317.0,51.0,32.0,116.0,4.0,42405.0,3.0,72.0,0.0,14.0,14.0,27.450980392156865,0.0,0.970043293429212,0.0974930192334946
339,340.0,57298.0,53.0,28.0,124.0,2.0,42418.0,5.0,72.0,0.0,15.0,16.0,30.612244897959183,0.0,0.908860830595124,0.0942444778559716
340,341.0,57286.0,45.0,24.0,127.0,1.0,42440.0,4.0,73.0,1.0,11.0,12.0,18.64406779661017,0.0,0.844939608657905,0.0911121811910099
341,342.0,57274.0,39.0,20.0,126.0,1.0,42463.0,4.0,73.0,0.0,19.0,10.0,27.94117647058824,0.0,0.837372510521685,0.0913648312938292
342,343.0,57264.0,39.0,19.0,122.0,1.0,42478.0,4.0,73.0,0.0,14.0,10.0,28.000000000000004,0.0,0.785094815347692,0.089469857732496
